,network,protocol,seeding_budget,mi_value,repetition_run,diffusion_len,active_actors_prct,seed_actors_prct,gain
313,lazega,OR,4,0.5,1,0,4.225352112676056,4.225352112676056,0.0
314,er2,OR,4,0.5,1,1,4.3,4.0,0.31249999999999983
315,er3,OR,4,0.5,1,3,7.7,4.0,3.8541666666666665
316,er5,OR,4,0.5,1,3,5.7,4.0,1.7708333333333337
317,sf2,OR,4,0.5,1,11,79.9,4.0,79.06250000000001
318,sf3,OR,4,0.5,1,7,87.8,4.0,87.29166666666667
319,sf5,OR,4,0.5,1,5,98.8,4.0,98.75
320,aucs,OR,4,0.6,1,13,55.73770491803278,4.918032786885246,53.44827586206896
321,ckm_physicians,OR,4,0.6,1,11,59.75103734439834,4.149377593360995,58.00865800865802
322,eu_transportation,OR,4,0.6,1,8,95.92326139088729,4.07673860911271,95.75
323,lazega,OR,4,0.6,1,0,4.225352112676056,4.225352112676056,0.0
324,er2,OR,4,0.6,1,1,4.3,4.0,0.31249999999999983
325,er3,OR,4,0.6,1,3,7.7,4.0,3.8541666666666665
326,er5,OR,4,0.6,1,3,5.7,4.0,1.7708333333333337
327,sf2,OR,4,0.6,1,20,79.9,4.0,79.06250000000001
328,sf3,OR,4,0.6,1,9,87.8,4.0,87.29166666666667
329,sf5,OR,4,0.6,1,5,98.8,4.0,98.75
330,aucs,OR,4,0.7000000000000001,1,0,4.918032786885246,4.918032786885246,0.0
331,ckm_physicians,OR,4,0.7000000000000001,1,1,7.468879668049793,4.149377593360995,3.463203463203464
332,eu_transportation,OR,4,0.7000000000000001,1,4,91.60671462829735,4.07673860911271,91.25
333,lazega,OR,4,0.7000000000000001,1,0,4.225352112676056,4.225352112676056,0.0
334,er2,OR,4,0.7000000000000001,1,0,4.0,4.0,0.0
335,er3,OR,4,0.7000000000000001,1,2,5.8999999999999995,4.0,1.979166666666666
336,er5,OR,4,0.7000000000000001,1,2,4.6,4.0,0.6249999999999997
337,sf2,OR,4,0.7000000000000001,1,3,7.1,4.0,3.229166666666666
338,sf3,OR,4,0.7000000000000001,1,3,11.899999999999999,4.0,8.229166666666666
339,sf5,OR,4,0.7000000000000001,1,13,98.8,4.0,98.75
340,aucs,OR,4,0.8,1,0,4.918032786885246,4.918032786885246,0.0
341,ckm_physicians,OR,4,0.8,1,1,7.468879668049793,4.149377593360995,3.463203463203464
342,eu_transportation,OR,4,0.8,1,6,91.60671462829735,4.07673860911271,91.25
343,lazega,OR,4,0.8,1,0,4.225352112676056,4.225352112676056,0.0
344,er2,OR,4,0.8,1,0,4.0,4.0,0.0
345,er3,OR,4,0.8,1,2,5.4,4.0,1.4583333333333337
346,er5,OR,4,0.8,1,1,4.5,4.0,0.5208333333333334
347,sf2,OR,4,0.8,1,2,6.4,4.0,2.5000000000000004
348,sf3,OR,4,0.8,1,2,9.5,4.0,5.729166666666667
349,sf5,OR,4,0.8,1,7,22.7,4.0,19.479166666666668
350,aucs,OR,4,0.9,1,0,4.918032786885246,4.918032786885246,0.0
351,ckm_physicians,OR,4,0.9,1,1,7.468879668049793,4.149377593360995,3.463203463203464
