,network,protocol,seeding_budget,mi_value,repetition_run,diffusion_len,active_actors_prct,seed_actors_prct,gain
243,sf1,OR,3,0.1,1,3,93.4,3.0,93.19587628865979
244,sf2,OR,3,0.1,1,3,81.10000000000001,3.0,80.51546391752578
245,sf3,OR,3,0.1,1,3,89.0,3.0,88.65979381443299
246,sf5,OR,3,0.1,1,3,99.0,3.0,98.96907216494846
247,aucs,OR,3,0.2,1,3,100.0,3.278688524590164,100.0
248,ckm_physicians,OR,3,0.2,1,7,100.0,3.319502074688797,99.99999999999999
249,er1,OR,3,0.2,1,8,100.0,3.0,100.0
250,er2,OR,3,0.2,1,5,100.0,3.0,100.0
251,er3,OR,3,0.2,1,4,100.0,3.0,100.0
252,er5,OR,3,0.2,1,3,100.0,3.0,100.0
253,eu_trans_1,OR,3,0.2,1,0,3.1746031746031744,3.1746031746031744,0.0
254,eu_transportation,OR,3,0.2,1,4,100.0,3.117505995203837,100.0
255,lazega,OR,3,0.2,1,6,100.0,4.225352112676056,100.0
256,sf1,OR,3,0.2,1,5,93.4,3.0,93.19587628865979
257,sf2,OR,3,0.2,1,4,81.10000000000001,3.0,80.51546391752578
258,sf3,OR,3,0.2,1,4,89.0,3.0,88.65979381443299
259,sf5,OR,3,0.2,1,3,99.0,3.0,98.96907216494846
260,aucs,OR,3,0.3,1,3,100.0,3.278688524590164,100.0
261,ckm_physicians,OR,3,0.3,1,7,86.30705394190872,3.319502074688797,85.83690987124464
262,er1,OR,3,0.3,1,3,6.3,3.0,3.402061855670103
263,er2,OR,3,0.3,1,9,100.0,3.0,100.0
264,er3,OR,3,0.3,1,5,100.0,3.0,100.0
265,er5,OR,3,0.3,1,4,100.0,3.0,100.0
266,eu_trans_1,OR,3,0.3,1,0,3.1746031746031744,3.1746031746031744,0.0
267,eu_transportation,OR,3,0.3,1,5,100.0,3.117505995203837,100.0
268,lazega,OR,3,0.3,1,0,4.225352112676056,4.225352112676056,0.0
269,sf1,OR,3,0.3,1,9,93.4,3.0,93.19587628865979
270,sf2,OR,3,0.3,1,7,81.10000000000001,3.0,80.51546391752578
271,sf3,OR,3,0.3,1,5,89.0,3.0,88.65979381443299
272,sf5,OR,3,0.3,1,3,99.0,3.0,98.96907216494846
273,aucs,OR,3,0.4,1,6,100.0,3.278688524590164,100.0
274,ckm_physicians,OR,3,0.4,1,9,27.800829875518673,3.319502074688797,25.32188841201717
275,er1,OR,3,0.4,1,1,3.5999999999999996,3.0,0.6185567010309274
276,er2,OR,3,0.4,1,2,4.6,3.0,1.649484536082474
277,er3,OR,3,0.4,1,12,100.0,3.0,100.0
278,er5,OR,3,0.4,1,17,100.0,3.0,100.0
279,eu_trans_1,OR,3,0.4,1,0,3.1746031746031744,3.1746031746031744,0.0
280,eu_transportation,OR,3,0.4,1,6,100.0,3.117505995203837,100.0
281,lazega,OR,3,0.4,1,0,4.225352112676056,4.225352112676056,0.0
282,sf1,OR,3,0.4,1,3,5.4,3.0,2.4742268041237114
283,sf2,OR,3,0.4,1,5,5.0,3.0,2.0618556701030926
284,sf3,OR,3,0.4,1,4,6.3,3.0,3.402061855670103
285,sf5,OR,3,0.4,1,6,99.0,3.0,98.96907216494846
286,aucs,OR,3,0.5,1,5,29.508196721311474,3.278688524590164,27.118644067796613
287,ckm_physicians,OR,3,0.5,1,1,3.7344398340248963,3.319502074688797,0.4291845493562231
288,er1,OR,3,0.5,1,1,3.3000000000000003,3.0,0.3092783505154642
289,er2,OR,3,0.5,1,1,3.2,3.0,0.20618556701030946
290,er3,OR,3,0.5,1,2,4.9,3.0,1.9587628865979385
291,er5,OR,3,0.5,1,1,3.5999999999999996,3.0,0.6185567010309274
292,eu_trans_1,OR,3,0.5,1,0,3.1746031746031744,3.1746031746031744,0.0
293,eu_transportation,OR,3,0.5,1,2,4.07673860911271,3.117505995203837,0.9900990099009904
294,lazega,OR,3,0.5,1,0,4.225352112676056,4.225352112676056,0.0
295,sf1,OR,3,0.5,1,1,4.2,3.0,1.2371134020618557
296,sf2,OR,3,0.5,1,1,3.6999999999999997,3.0,0.7216494845360821
297,sf3,OR,3,0.5,1,1,3.8,3.0,0.824742268041237
298,sf5,OR,3,0.5,1,22,21.7,3.0,19.278350515463917
299,aucs,OR,3,0.6,1,6,29.508196721311474,3.278688524590164,27.118644067796613
300,ckm_physicians,OR,3,0.6,1,1,3.7344398340248963,3.319502074688797,0.4291845493562231
301,er1,OR,3,0.6,1,1,3.3000000000000003,3.0,0.3092783505154642
302,er2,OR,3,0.6,1,1,3.2,3.0,0.20618556701030946
303,er3,OR,3,0.6,1,2,4.9,3.0,1.9587628865979385
304,er5,OR,3,0.6,1,1,3.5999999999999996,3.0,0.6185567010309274
305,eu_trans_1,OR,3,0.6,1,0,3.1746031746031744,3.1746031746031744,0.0
306,eu_transportation,OR,3,0.6,1,2,4.07673860911271,3.117505995203837,0.9900990099009904
307,lazega,OR,3,0.6,1,0,4.225352112676056,4.225352112676056,0.0
308,sf1,OR,3,0.6,1,1,4.2,3.0,1.2371134020618557
309,sf2,OR,3,0.6,1,1,3.6999999999999997,3.0,0.7216494845360821
310,sf3,OR,3,0.6,1,1,3.8,3.0,0.824742268041237
311,sf5,OR,3,0.6,1,20,21.4,3.0,18.96907216494845
312,aucs,OR,3,0.7,1,5,21.311475409836063,3.278688524590164,18.644067796610166
313,ckm_physicians,OR,3,0.7,1,1,3.7344398340248963,3.319502074688797,0.4291845493562231
314,er1,OR,3,0.7,1,1,3.1,3.0,0.10309278350515473
